usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
    0   39000 0.000    1       0       90       0    3c       6b 00000000
    0   39090 0.000    1       0       80       0    40        0 00000000
    0   39096 0.000    1       0       80       0    3c        0 00000000
    0   39120 0.000    1       0       90       0    40       6b 00000000
    0   39120 0.000    1       0       90       0    3c       6b 00000000
    0   39168 0.000    1       0       80       0    40        0 00000000
    0   39180 0.000    1       0       90       0    41       6b 00000000
    0   39216 0.000    1       0       80       0    3c        0 00000000
    0   39228 0.000    1       0       80       0    41        0 00000000
    0   39240 0.000    1       0       90       0    40       6b 00000000
    0   39240 0.000    1       0       90       0    3c       6b 00000000
    0   39330 0.000    1       0       80       0    40        0 00000000
    0   39336 0.000    1       0       80       0    3c        0 00000000
    0   39360 0.000    1       0       90       0    3c       6b 00000000
    0   39360 0.000    1       0       90       0    40       6b 00000000
    0   39450 0.000    1       0       80       0    40        0 00000000
    0   39456 0.000    1       0       80       0    3c        0 00000000
    0   39480 0.000    1       0       90       0    3c       6b 00000000
    0   39480 0.000    1       0       90       0    40       6b 00000000
    0   39570 0.000    1       0       80       0    40        0 00000000
    0   39576 0.000    1       0       80       0    3c        0 00000000
    0   39600 0.000    1       0       90       0    41       6b 00000000
    0   39600 0.000    1       0       90       0    3c       6b 00000000
    0   39696 0.000    1       0       80       0    3c        0 00000000
    0   39696 0.000    1       0       80       0    41        0 00000000
    0   39720 0.000    1       0       90       0    3b       6b 00000000
    0   39720 0.000    1       0       90       0    3e       6b 00000000
    0   39810 0.000    1       0       80       0    3e        0 00000000
    0   39816 0.000    1       0       80       0    3b        0 00000000
    0   39840 0.000    1       0       90       0    3b       6b 00000000
    0   39840 0.000    1       0       90       0    3e       6b 00000000
    0   39888 0.000    1       0       80       0    3e        0 00000000
    0   39900 0.000    1       0       90       0    40       6b 00000000
    0   39936 0.000    1       0       80       0    3b        0 00000000
    0   39948 0.000    1       0       80       0    40        0 00000000
    0   39960 0.000    1       0       90       0    3b       6b 00000000
    0   39960 0.000    1       0       90       0    3e       6b 00000000
    0   40050 0.000    1       0       80       0    3e        0 00000000
    0   40056 0.000    1       0       80       0    3b        0 00000000
    0   40080 0.000    1       0       90       0    3e       6b 00000000
    0   40080 0.000    1       0       90       0    3b       6b 00000000
    0   40170 0.000    1       0       80       0    3e        0 00000000
    0   40176 0.000    1       0       80       0    3b        0 00000000
    0   40200 0.000    1       0       90       0    3b       6b 00000000
    0   40200 0.000    1       0       90       0    3e       6b 00000000
    0   40290 0.000    1       0       80       0    3e        0 00000000
    0   40296 0.000    1       0       80       0    3b        0 00000000
    0   40320 0.000    1       0       90       0    40       6b 00000000
    0   40320 0.000    1       0       90       0    3c       6b 00000000
    0   40416 0.000    1       0       80       0    3c        0 00000000
    0   40416 0.000    1       0       80       0    40        0 00000000
    0   40440 0.000    1       0       90       0    40       6b 00000000
    0   40440 0.000    1       0       90       0    43       6b 00000000
    0   40530 0.000    1       0       80       0    43        0 00000000
    0   40536 0.000    1       0       80       0    40        0 00000000
    0   40560 0.000    1       0       90       0    40       6b 00000000
    0   40560 0.000    1       0       90       0    43       6b 00000000
    0   40608 0.000    1       0       80       0    43        0 00000000
    0   40620 0.000    1       0       90       0    45       6b 00000000
    0   40656 0.000    1       0       80       0    40        0 00000000
    0   40668 0.000    1       0       80       0    45        0 00000000
    0   40680 0.000    1       0       90       0    40       6b 00000000
    0   40680 0.000    1       0       90       0    43       6b 00000000
    0   40770 0.000    1       0       80       0    43        0 00000000
    0   40776 0.000    1       0       80       0    40        0 00000000
    0   40800 0.000    1       0       90       0    43       6b 00000000
    0   40800 0.000    1       0       90       0    40       6b 00000000
    0   40890 0.000    1       0       80       0    43        0 00000000
    0   40896 0.000    1       0       80       0    40        0 00000000
    0   40920 0.000    1       0       90       0    40       6b 00000000
    0   40920 0.000    1       0       90       0    43       6b 00000000
    0   41010 0.000    1       0       80       0    43        0 00000000
    0   41016 0.000    1       0       80       0    40        0 00000000
    0   41040 0.000    1       0       90       0    45       6b 00000000
    0   41040 0.000    1       0       90       0    40       6b 00000000
    0   41136 0.000    1       0       80       0    40        0 00000000
    0   41136 0.000    1       0       80       0    45        0 00000000
    0   41160 0.000    1       0       90       0    3f       6b 00000000
    0   41160 0.000    1       0       90       0    42       6b 00000000
    0   41250 0.000    1       0       80       0    42        0 00000000
    0   41256 0.000    1       0       80       0    3f        0 00000000
    0   41280 0.000    1       0       90       0    3f       6b 00000000
    0   41280 0.000    1       0       90       0    42       6b 00000000
    0   41328 0.000    1       0       80       0    42        0 00000000
    0   41340 0.000    1       0       90       0    43       6b 00000000
    0   41376 0.000    1       0       80       0    3f        0 00000000
    0   41388 0.000    1       0       80       0    43        0 00000000
    0   41400 0.000    1       0       90       0    42       6b 00000000
    0   41400 0.000    1       0       90       0    3f       6b 00000000
    0   41490 0.000    1       0       80       0    42        0 00000000
